Generator(LLM),Prompt_Technique,Compilation,Project_ID,Class_Under_Test,Branch_Coverage%,Line_Coverage%,Method_Coverage%,Mutation_Score%,NumberOfMethods,Assertion Roulette,Conditional Test Logic,Constructor Initialization,Default Test,EmptyTest,Exception Handling,General Fixture,Mystery Guest,Print Statement,Redundant Assertion,Sensitive Equality,Verbose Test,Sleepy Test,Eager Test,Lazy Test,Duplicate Assert,Unknown Test,IgnoredTest,Resource Optimism,Magic Number Test,Dependent Test,run_id,shard_id,input_id,sample_id,project_id,sample_file,repository_url,repo_name,repo_owner,repo_folder,output_layout,experiment_dir,reports_dir,agent_name,model,generation_prompt_strategy,initial_failure_state,final_failure_state,best_candidate_state,initial_failure_origin,final_failure_origin,baseline_state,baseline_error_signatures,repair_attempts,regeneration_attempts,total_llm_attempts,llm_input_tokens,llm_output_tokens,llm_total_tokens,llm_call_count,token_usage_by_prompt,build_attempts,repair_status,initial_repair_prompt_strategy,final_repair_prompt_strategy,prompt_switch_count,rollback_count,repeated_error_signature,repeated_code_detected,no_progress_count,repair_stopped_reason,regenerated_after_repair_fail,target_test_passed,module_tests_passed,started_at,finished_at,target_passed_at,target_pass_elapsed_seconds,module_passed_at,module_pass_elapsed_seconds,first_passed_at,first_pass_elapsed_seconds,new_module_failures,existing_baseline_failures,best_candidate_hash,experiment_workspace,workspace_deleted,repo_cache_path,repo_cache_deleted,checkpoint_directory,build_tool,module_path,focal_class,focal_class_path,generated_test_path,compilation,test_passed,test_fail_reason,compile_errors,test_failures,test_errors,coverage_branch,coverage_line,coverage_method,mutation_score,mutations_total,mutations_killed,mutations_survived,test_smell_total,test_smell_details,elapsed_seconds,error,java_version,java_home,java_selection_reason,coverage_error,mutation_error,smell_error
Qwen-2.5-7b-v2,zero-shot-project-aware,False,104217624,RpkiObjectCleanupService,,,,,,,,,,,,,,,,,,,,,,,,,,,20260711-041116,repo_shard_00,104217624_60,104217624_60,104217624,/home/cuongpv/ARROW/classes2test/dataset/104217624/104217624_60.json,https://github.com/RIPE-NCC/rpki-validator-3,rpki-validator-3,RIPE-NCC,104217624,repo_sample,/home/cuongpv/ARROW/ARROW/runs/104217624/104217624_60/Qwen-2.5-7b-v2/zero-shot-project-aware,/home/cuongpv/ARROW/ARROW/runs/104217624/104217624_60/reports,Qwen-2.5-7b-v2,ollama/Qwen-2.5-7b-v2,zero-shot-project-aware,COMPILE_FAILED,COMPILE_FAILED,,BUILD_CONFIGURATION,BUILD_CONFIGURATION,COMPILE_FAILED,org.opentest4j.assertionfailederror: unexpected exception thrown: net.ripe.rpki.validator3.util.httpstreaming$httpfailureexception: failed reading response stream for https:/<path>: java.io.ioexception: could not connect to rrdp.rpki.nlnetlabs.nl,,,,0,0,0,0,{},,EXISTING_PROJECT_FAILURE,,,,,,,,existing_project_failure,,False,False,2026-07-11T05:13:14.155910+00:00,2026-07-11T05:15:40.616861+00:00,,,,,,,,,,/home/cuongpv/ARROW/ARROW/runs/104217624/104217624_60/Qwen-2.5-7b-v2/zero-shot-project-aware/workspace,True,/home/cuongpv/ARROW/ARROW/repos/104217624,False,,maven,rpki-validator,RpkiObjectCleanupService,rpki-validator/src/main/java/net/ripe/rpki/validator3/domain/cleanup/RpkiObjectCleanupService.java,/home/cuongpv/ARROW/ARROW/runs/104217624/104217624_60/Qwen-2.5-7b-v2/zero-shot-project-aware/workspace/rpki-validator/src/test/java/net/ripe/rpki/validator3/domain/cleanup/RpkiObjectCleanupServiceTest_a8afdd74.java,False,False,org.opentest4j.assertionfailederror: unexpected exception thrown: net.ripe.rpki.validator3.util.httpstreaming$httpfailureexception: failed reading response stream for https:/<path>: java.io.ioexception: could not connect to rrdp.rpki.nlnetlabs.nl,1,1,0,,,,,,,,,,146.462,,${build.release},/home/cuongpv/ARROW/Java-version/java-17,JDK ${build.release} not mapped; using build.java_default,,,
Qwen-2.5-7b-v2,few-shot,False,104217624,RpkiObjectCleanupService,,,,,,,,,,,,,,,,,,,,,,,,,,,20260711-041116,repo_shard_00,104217624_60,104217624_60,104217624,/home/cuongpv/ARROW/classes2test/dataset/104217624/104217624_60.json,https://github.com/RIPE-NCC/rpki-validator-3,rpki-validator-3,RIPE-NCC,104217624,repo_sample,/home/cuongpv/ARROW/ARROW/runs/104217624/104217624_60/Qwen-2.5-7b-v2/few-shot,/home/cuongpv/ARROW/ARROW/runs/104217624/104217624_60/reports,Qwen-2.5-7b-v2,ollama/Qwen-2.5-7b-v2,few-shot,COMPILE_FAILED,COMPILE_FAILED,,BUILD_CONFIGURATION,BUILD_CONFIGURATION,COMPILE_FAILED,org.opentest4j.assertionfailederror: unexpected exception thrown: net.ripe.rpki.validator3.util.httpstreaming$httpfailureexception: failed reading response stream for https:/<path>: java.io.ioexception: could not connect to rrdp.rpki.nlnetlabs.nl,,,,0,0,0,0,{},,EXISTING_PROJECT_FAILURE,,,,,,,,existing_project_failure,,False,False,2026-07-11T05:15:40.661194+00:00,2026-07-11T05:18:10.386118+00:00,,,,,,,,,,/home/cuongpv/ARROW/ARROW/runs/104217624/104217624_60/Qwen-2.5-7b-v2/few-shot/workspace,True,/home/cuongpv/ARROW/ARROW/repos/104217624,False,,maven,rpki-validator,RpkiObjectCleanupService,rpki-validator/src/main/java/net/ripe/rpki/validator3/domain/cleanup/RpkiObjectCleanupService.java,/home/cuongpv/ARROW/ARROW/runs/104217624/104217624_60/Qwen-2.5-7b-v2/few-shot/workspace/rpki-validator/src/test/java/net/ripe/rpki/validator3/domain/cleanup/RpkiObjectCleanupServiceTest_bc5172a7.java,False,False,org.opentest4j.assertionfailederror: unexpected exception thrown: net.ripe.rpki.validator3.util.httpstreaming$httpfailureexception: failed reading response stream for https:/<path>: java.io.ioexception: could not connect to rrdp.rpki.nlnetlabs.nl,1,1,0,,,,,,,,,,149.726,,${build.release},/home/cuongpv/ARROW/Java-version/java-17,JDK ${build.release} not mapped; using build.java_default,,,
Qwen-2.5-7b-v2,zero-shot,False,10429628,ReplayingRandom,,,,,,,,,,,,,,,,,,,,,,,,,,,20260711-041116,repo_shard_00,10429628_0,10429628_0,10429628,/home/cuongpv/ARROW/classes2test/dataset/10429628/10429628_0.json,https://github.com/codecop/ugly-trivia-kata,ugly-trivia-kata,codecop,10429628,repo_sample,/home/cuongpv/ARROW/ARROW/runs/10429628/10429628_0/Qwen-2.5-7b-v2/zero-shot,/home/cuongpv/ARROW/ARROW/runs/10429628/10429628_0/reports,Qwen-2.5-7b-v2,ollama/Qwen-2.5-7b-v2,zero-shot,COMPILE_FAILED,COMPILE_FAILED,,BUILD_CONFIGURATION,BUILD_CONFIGURATION,COMPILE_FAILED,[[1;31merror[m] failed to execute goal [32morg.apache.maven.plugins:maven-compiler-plugin:<n>.1:compile[m [1m(default-compile)[m on project [36mugly-trivia-kata[m: [1;31mcompilation failure[m: compilation failure:,,,,0,0,0,0,{},,EXISTING_PROJECT_FAILURE,,,,,,,,existing_project_failure,,False,False,2026-07-11T05:18:10.428726+00:00,2026-07-11T05:18:14.060399+00:00,,,,,,,,,,/home/cuongpv/ARROW/ARROW/runs/10429628/10429628_0/Qwen-2.5-7b-v2/zero-shot/workspace,True,/home/cuongpv/ARROW/ARROW/repos/10429628,False,,maven,.,ReplayingRandom,src/it/java/com/adaptionsoft/games/trivia/runner/ReplayingRandom.java,/home/cuongpv/ARROW/ARROW/runs/10429628/10429628_0/Qwen-2.5-7b-v2/zero-shot/workspace/src/it/java/com/adaptionsoft/games/trivia/runner/ReplayingRandomTest_c90de3fb.java,False,False,[[1;31merror[m] failed to execute goal [32morg.apache.maven.plugins:maven-compiler-plugin:<n>.1:compile[m [1m(default-compile)[m on project [36mugly-trivia-kata[m: [1;31mcompilation failure[m: compilation failure:,1,0,0,,,,,,,,,,3.632,,6,/home/cuongpv/ARROW/Java-version/java-17,JDK 6 not mapped; using build.java_default,,,
Qwen-2.5-7b-v2,zero-shot-project-aware,False,10429628,ReplayingRandom,,,,,,,,,,,,,,,,,,,,,,,,,,,20260711-041116,repo_shard_00,10429628_0,10429628_0,10429628,/home/cuongpv/ARROW/classes2test/dataset/10429628/10429628_0.json,https://github.com/codecop/ugly-trivia-kata,ugly-trivia-kata,codecop,10429628,repo_sample,/home/cuongpv/ARROW/ARROW/runs/10429628/10429628_0/Qwen-2.5-7b-v2/zero-shot-project-aware,/home/cuongpv/ARROW/ARROW/runs/10429628/10429628_0/reports,Qwen-2.5-7b-v2,ollama/Qwen-2.5-7b-v2,zero-shot-project-aware,COMPILE_FAILED,COMPILE_FAILED,,BUILD_CONFIGURATION,BUILD_CONFIGURATION,COMPILE_FAILED,[[1;31merror[m] failed to execute goal [32morg.apache.maven.plugins:maven-compiler-plugin:<n>.1:compile[m [1m(default-compile)[m on project [36mugly-trivia-kata[m: [1;31mcompilation failure[m: compilation failure:,,,,0,0,0,0,{},,EXISTING_PROJECT_FAILURE,,,,,,,,existing_project_failure,,False,False,2026-07-11T05:18:14.064054+00:00,2026-07-11T05:18:16.116939+00:00,,,,,,,,,,/home/cuongpv/ARROW/ARROW/runs/10429628/10429628_0/Qwen-2.5-7b-v2/zero-shot-project-aware/workspace,True,/home/cuongpv/ARROW/ARROW/repos/10429628,False,,maven,.,ReplayingRandom,src/it/java/com/adaptionsoft/games/trivia/runner/ReplayingRandom.java,/home/cuongpv/ARROW/ARROW/runs/10429628/10429628_0/Qwen-2.5-7b-v2/zero-shot-project-aware/workspace/src/it/java/com/adaptionsoft/games/trivia/runner/ReplayingRandomTest_6c0056c4.java,False,False,[[1;31merror[m] failed to execute goal [32morg.apache.maven.plugins:maven-compiler-plugin:<n>.1:compile[m [1m(default-compile)[m on project [36mugly-trivia-kata[m: [1;31mcompilation failure[m: compilation failure:,1,0,0,,,,,,,,,,2.054,,6,/home/cuongpv/ARROW/Java-version/java-17,JDK 6 not mapped; using build.java_default,,,
Qwen-2.5-7b-v2,few-shot,False,10429628,ReplayingRandom,,,,,,,,,,,,,,,,,,,,,,,,,,,20260711-041116,repo_shard_00,10429628_0,10429628_0,10429628,/home/cuongpv/ARROW/classes2test/dataset/10429628/10429628_0.json,https://github.com/codecop/ugly-trivia-kata,ugly-trivia-kata,codecop,10429628,repo_sample,/home/cuongpv/ARROW/ARROW/runs/10429628/10429628_0/Qwen-2.5-7b-v2/few-shot,/home/cuongpv/ARROW/ARROW/runs/10429628/10429628_0/reports,Qwen-2.5-7b-v2,ollama/Qwen-2.5-7b-v2,few-shot,COMPILE_FAILED,COMPILE_FAILED,,BUILD_CONFIGURATION,BUILD_CONFIGURATION,COMPILE_FAILED,[[1;31merror[m] failed to execute goal [32morg.apache.maven.plugins:maven-compiler-plugin:<n>.1:compile[m [1m(default-compile)[m on project [36mugly-trivia-kata[m: [1;31mcompilation failure[m: compilation failure:,,,,0,0,0,0,{},,EXISTING_PROJECT_FAILURE,,,,,,,,existing_project_failure,,False,False,2026-07-11T05:18:16.122976+00:00,2026-07-11T05:18:18.326005+00:00,,,,,,,,,,/home/cuongpv/ARROW/ARROW/runs/10429628/10429628_0/Qwen-2.5-7b-v2/few-shot/workspace,True,/home/cuongpv/ARROW/ARROW/repos/10429628,False,,maven,.,ReplayingRandom,src/it/java/com/adaptionsoft/games/trivia/runner/ReplayingRandom.java,/home/cuongpv/ARROW/ARROW/runs/10429628/10429628_0/Qwen-2.5-7b-v2/few-shot/workspace/src/it/java/com/adaptionsoft/games/trivia/runner/ReplayingRandomTest_b2ec7187.java,False,False,[[1;31merror[m] failed to execute goal [32morg.apache.maven.plugins:maven-compiler-plugin:<n>.1:compile[m [1m(default-compile)[m on project [36mugly-trivia-kata[m: [1;31mcompilation failure[m: compilation failure:,1,0,0,,,,,,,,,,2.204,,6,/home/cuongpv/ARROW/Java-version/java-17,JDK 6 not mapped; using build.java_default,,,
Qwen-2.5-7b-v2,zero-shot,,10445803,BigIntegerTypeConverter,,,,,,,,,,,,,,,,,,,,,,,,,,,20260711-041116,repo_shard_00,10445803_27,10445803_27,10445803,/home/cuongpv/ARROW/classes2test/dataset/10445803/10445803_27.json,https://github.com/StripesFramework/stripes,stripes,StripesFramework,10445803,repo_sample,/home/cuongpv/ARROW/ARROW/runs/10445803/10445803_27/Qwen-2.5-7b-v2/zero-shot,/home/cuongpv/ARROW/ARROW/runs/10445803/10445803_27/reports,Qwen-2.5-7b-v2,ollama/Qwen-2.5-7b-v2,zero-shot,,,,,,,,,,,2283,1014,3297,1,"{'generation:zero-shot': {'input_tokens': 2283, 'output_tokens': 1014, 'total_tokens': 3297, 'calls': 1}}",,FAILED,,,,,,,,,,,,2026-07-11T05:18:18.334143+00:00,2026-07-11T05:20:34.908025+00:00,,,,,,,,,,/home/cuongpv/ARROW/ARROW/runs/10445803/10445803_27/Qwen-2.5-7b-v2/zero-shot/workspace,True,/home/cuongpv/ARROW/ARROW/repos/10445803,False,,maven,stripes,BigIntegerTypeConverter,stripes/src/main/java/net/sourceforge/stripes/validation/BigIntegerTypeConverter.java,/home/cuongpv/ARROW/ARROW/runs/10445803/10445803_27/Qwen-2.5-7b-v2/zero-shot/workspace/stripes/src/test/java/net/sourceforge/stripes/validation/BigIntegerTypeConverterTest_2c36d870.java,,,,,,,,,,,,,,,,136.575,"JavaValidationError: expected package 'net.sourceforge.stripes.validation', found ''",7,/home/cuongpv/ARROW/Java-version/java-17,JDK 7 not mapped; using build.java_default,,,
Qwen-2.5-7b-v2,zero-shot-project-aware,,10445803,BigIntegerTypeConverter,,,,,,,,,,,,,,,,,,,,,,,,,,,20260711-041116,repo_shard_00,10445803_27,10445803_27,10445803,/home/cuongpv/ARROW/classes2test/dataset/10445803/10445803_27.json,https://github.com/StripesFramework/stripes,stripes,StripesFramework,10445803,repo_sample,/home/cuongpv/ARROW/ARROW/runs/10445803/10445803_27/Qwen-2.5-7b-v2/zero-shot-project-aware,/home/cuongpv/ARROW/ARROW/runs/10445803/10445803_27/reports,Qwen-2.5-7b-v2,ollama/Qwen-2.5-7b-v2,zero-shot-project-aware,,,,,,,,,,,2322,997,3319,1,"{'generation:zero-shot-project-aware': {'input_tokens': 2322, 'output_tokens': 997, 'total_tokens': 3319, 'calls': 1}}",,FAILED,,,,,,,,,,,,2026-07-11T05:20:34.952088+00:00,2026-07-11T05:22:50.569724+00:00,,,,,,,,,,/home/cuongpv/ARROW/ARROW/runs/10445803/10445803_27/Qwen-2.5-7b-v2/zero-shot-project-aware/workspace,True,/home/cuongpv/ARROW/ARROW/repos/10445803,False,,maven,stripes,BigIntegerTypeConverter,stripes/src/main/java/net/sourceforge/stripes/validation/BigIntegerTypeConverter.java,/home/cuongpv/ARROW/ARROW/runs/10445803/10445803_27/Qwen-2.5-7b-v2/zero-shot-project-aware/workspace/stripes/src/test/java/net/sourceforge/stripes/validation/BigIntegerTypeConverterTest_fa2ee0b9.java,,,,,,,,,,,,,,,,135.618,"JavaValidationError: expected package 'net.sourceforge.stripes.validation', found ''",7,/home/cuongpv/ARROW/Java-version/java-17,JDK 7 not mapped; using build.java_default,,,
Qwen-2.5-7b-v2,few-shot,,10445803,BigIntegerTypeConverter,,,,,,,,,,,,,,,,,,,,,,,,,,,20260711-041116,repo_shard_00,10445803_27,10445803_27,10445803,/home/cuongpv/ARROW/classes2test/dataset/10445803/10445803_27.json,https://github.com/StripesFramework/stripes,stripes,StripesFramework,10445803,repo_sample,/home/cuongpv/ARROW/ARROW/runs/10445803/10445803_27/Qwen-2.5-7b-v2/few-shot,/home/cuongpv/ARROW/ARROW/runs/10445803/10445803_27/reports,Qwen-2.5-7b-v2,ollama/Qwen-2.5-7b-v2,few-shot,,,,,,,,,,,2295,1014,3309,1,"{'generation:few-shot': {'input_tokens': 2295, 'output_tokens': 1014, 'total_tokens': 3309, 'calls': 1}}",,FAILED,,,,,,,,,,,,2026-07-11T05:22:50.610964+00:00,2026-07-11T05:25:20.488286+00:00,,,,,,,,,,/home/cuongpv/ARROW/ARROW/runs/10445803/10445803_27/Qwen-2.5-7b-v2/few-shot/workspace,True,/home/cuongpv/ARROW/ARROW/repos/10445803,False,,maven,stripes,BigIntegerTypeConverter,stripes/src/main/java/net/sourceforge/stripes/validation/BigIntegerTypeConverter.java,/home/cuongpv/ARROW/ARROW/runs/10445803/10445803_27/Qwen-2.5-7b-v2/few-shot/workspace/stripes/src/test/java/net/sourceforge/stripes/validation/BigIntegerTypeConverterTest_c4837993.java,,,,,,,,,,,,,,,,149.878,"JavaValidationError: expected package 'net.sourceforge.stripes.validation', found ''",7,/home/cuongpv/ARROW/Java-version/java-17,JDK 7 not mapped; using build.java_default,,,
Qwen-2.5-7b-v2,zero-shot,,104515879,UndertowEndpointManager,,,,,,,,,,,,,,,,,,,,,,,,,,,20260711-041116,repo_shard_00,104515879_0,104515879_0,104515879,/home/cuongpv/ARROW/classes2test/dataset/104515879/104515879_0.json,https://github.com/obsidiandynamics/socketx,socketx,obsidiandynamics,104515879,repo_sample,/home/cuongpv/ARROW/ARROW/runs/104515879/104515879_0/Qwen-2.5-7b-v2/zero-shot,/home/cuongpv/ARROW/ARROW/runs/104515879/104515879_0/reports,Qwen-2.5-7b-v2,ollama/Qwen-2.5-7b-v2,zero-shot,,,,,,,,,,,1295,773,2068,1,"{'generation:zero-shot': {'input_tokens': 1295, 'output_tokens': 773, 'total_tokens': 2068, 'calls': 1}}",,FAILED,,,,,,,,,,,,2026-07-11T05:25:20.527318+00:00,2026-07-11T05:27:08.183025+00:00,,,,,,,,,,/home/cuongpv/ARROW/ARROW/runs/104515879/104515879_0/Qwen-2.5-7b-v2/zero-shot/workspace,True,/home/cuongpv/ARROW/ARROW/repos/104515879,False,,gradle,undertow,UndertowEndpointManager,undertow/src/main/java/com/obsidiandynamics/socketx/undertow/UndertowEndpointManager.java,/home/cuongpv/ARROW/ARROW/runs/104515879/104515879_0/Qwen-2.5-7b-v2/zero-shot/workspace/undertow/src/test/java/com/obsidiandynamics/socketx/undertow/UndertowEndpointManagerTest_1c6a1fca.java,,,,,,,,,,,,,,,,107.656,"JavaValidationError: expected exactly one public class UndertowEndpointManagerTest_1c6a1fca, found []",8,/home/cuongpv/ARROW/Java-version/java-8,matched build.java_homes.java-8,,,
Qwen-2.5-7b-v2,zero-shot-project-aware,,104515879,UndertowEndpointManager,,,,,,,,,,,,,,,,,,,,,,,,,,,20260711-041116,repo_shard_00,104515879_0,104515879_0,104515879,/home/cuongpv/ARROW/classes2test/dataset/104515879/104515879_0.json,https://github.com/obsidiandynamics/socketx,socketx,obsidiandynamics,104515879,repo_sample,/home/cuongpv/ARROW/ARROW/runs/104515879/104515879_0/Qwen-2.5-7b-v2/zero-shot-project-aware,/home/cuongpv/ARROW/ARROW/runs/104515879/104515879_0/reports,Qwen-2.5-7b-v2,ollama/Qwen-2.5-7b-v2,zero-shot-project-aware,,,,,,,,,,,0,0,0,0,{},,FAILED,,,,,,,,,,,,2026-07-11T05:27:08.197235+00:00,2026-07-11T05:37:10.016283+00:00,,,,,,,,,,/home/cuongpv/ARROW/ARROW/runs/104515879/104515879_0/Qwen-2.5-7b-v2/zero-shot-project-aware/workspace,True,/home/cuongpv/ARROW/ARROW/repos/104515879,False,,gradle,undertow,UndertowEndpointManager,undertow/src/main/java/com/obsidiandynamics/socketx/undertow/UndertowEndpointManager.java,/home/cuongpv/ARROW/ARROW/runs/104515879/104515879_0/Qwen-2.5-7b-v2/zero-shot-project-aware/workspace/undertow/src/test/java/com/obsidiandynamics/socketx/undertow/UndertowEndpointManagerTest_9e9bec7b.java,,,,,,,,,,,,,,,,601.82,APIConnectionError: litellm.APIConnectionError: OllamaException - litellm.Timeout: Connection timed out after 600.0 seconds.,8,/home/cuongpv/ARROW/Java-version/java-8,matched build.java_homes.java-8,,,
Qwen-2.5-7b-v2,few-shot,,104515879,UndertowEndpointManager,,,,,,,,,,,,,,,,,,,,,,,,,,,20260711-041116,repo_shard_00,104515879_0,104515879_0,104515879,/home/cuongpv/ARROW/classes2test/dataset/104515879/104515879_0.json,https://github.com/obsidiandynamics/socketx,socketx,obsidiandynamics,104515879,repo_sample,/home/cuongpv/ARROW/ARROW/runs/104515879/104515879_0/Qwen-2.5-7b-v2/few-shot,/home/cuongpv/ARROW/ARROW/runs/104515879/104515879_0/reports,Qwen-2.5-7b-v2,ollama/Qwen-2.5-7b-v2,few-shot,,,,,,,,,,,1309,1017,2326,1,"{'generation:few-shot': {'input_tokens': 1309, 'output_tokens': 1017, 'total_tokens': 2326, 'calls': 1}}",,FAILED,,,,,,,,,,,,2026-07-11T05:37:10.031821+00:00,2026-07-11T05:39:13.852715+00:00,,,,,,,,,,/home/cuongpv/ARROW/ARROW/runs/104515879/104515879_0/Qwen-2.5-7b-v2/few-shot/workspace,True,/home/cuongpv/ARROW/ARROW/repos/104515879,False,,gradle,undertow,UndertowEndpointManager,undertow/src/main/java/com/obsidiandynamics/socketx/undertow/UndertowEndpointManager.java,/home/cuongpv/ARROW/ARROW/runs/104515879/104515879_0/Qwen-2.5-7b-v2/few-shot/workspace/undertow/src/test/java/com/obsidiandynamics/socketx/undertow/UndertowEndpointManagerTest_7da76436.java,,,,,,,,,,,,,,,,123.822,"JavaValidationError: expected exactly one public class UndertowEndpointManagerTest_7da76436, found []",8,/home/cuongpv/ARROW/Java-version/java-8,matched build.java_homes.java-8,,,
Qwen-2.5-7b-v2,zero-shot,False,10459637,MACAddress,,,,,,,,,,,,,,,,,,,,,,,,,,,20260711-041116,repo_shard_00,10459637_34,10459637_34,10459637,/home/cuongpv/ARROW/classes2test/dataset/10459637/10459637_34.json,https://github.com/rizard/geni-openflow-vertical-handover,geni-openflow-vertical-handover,rizard,10459637,repo_sample,/home/cuongpv/ARROW/ARROW/runs/10459637/10459637_34/Qwen-2.5-7b-v2/zero-shot,/home/cuongpv/ARROW/ARROW/runs/10459637/10459637_34/reports,Qwen-2.5-7b-v2,ollama/Qwen-2.5-7b-v2,zero-shot,TOOL_ERROR,TOOL_ERROR,,INFRASTRUCTURE,INFRASTRUCTURE,TOOL_ERROR,tool_error:unsupported_build_tool,,,,0,0,0,0,{},,EXISTING_PROJECT_FAILURE,,,,,,,,existing_project_failure,,False,False,2026-07-11T05:39:13.869540+00:00,2026-07-11T05:39:17.793095+00:00,,,,,,,,,,/home/cuongpv/ARROW/ARROW/runs/10459637/10459637_34/Qwen-2.5-7b-v2/zero-shot/workspace,True,/home/cuongpv/ARROW/ARROW/repos/10459637,False,,unknown,.,MACAddress,network-level/fl-ho-nl/src/main/java/net/floodlightcontroller/util/MACAddress.java,/home/cuongpv/ARROW/ARROW/runs/10459637/10459637_34/Qwen-2.5-7b-v2/zero-shot/workspace/network-level/fl-ho-nl/src/test/java/net/floodlightcontroller/util/MACAddressTest_f0a16bcc.java,False,False,unsupported build tool,0,0,0,,,,,,,,,,3.925,,unknown,/home/cuongpv/ARROW/Java-version/java-17,no project java version detected; using build.java_default,,,
Qwen-2.5-7b-v2,zero-shot-project-aware,False,10459637,MACAddress,,,,,,,,,,,,,,,,,,,,,,,,,,,20260711-041116,repo_shard_00,10459637_34,10459637_34,10459637,/home/cuongpv/ARROW/classes2test/dataset/10459637/10459637_34.json,https://github.com/rizard/geni-openflow-vertical-handover,geni-openflow-vertical-handover,rizard,10459637,repo_sample,/home/cuongpv/ARROW/ARROW/runs/10459637/10459637_34/Qwen-2.5-7b-v2/zero-shot-project-aware,/home/cuongpv/ARROW/ARROW/runs/10459637/10459637_34/reports,Qwen-2.5-7b-v2,ollama/Qwen-2.5-7b-v2,zero-shot-project-aware,TOOL_ERROR,TOOL_ERROR,,INFRASTRUCTURE,INFRASTRUCTURE,TOOL_ERROR,tool_error:unsupported_build_tool,,,,0,0,0,0,{},,EXISTING_PROJECT_FAILURE,,,,,,,,existing_project_failure,,False,False,2026-07-11T05:39:17.834029+00:00,2026-07-11T05:39:17.993272+00:00,,,,,,,,,,/home/cuongpv/ARROW/ARROW/runs/10459637/10459637_34/Qwen-2.5-7b-v2/zero-shot-project-aware/workspace,True,/home/cuongpv/ARROW/ARROW/repos/10459637,False,,unknown,.,MACAddress,network-level/fl-ho-nl/src/main/java/net/floodlightcontroller/util/MACAddress.java,/home/cuongpv/ARROW/ARROW/runs/10459637/10459637_34/Qwen-2.5-7b-v2/zero-shot-project-aware/workspace/network-level/fl-ho-nl/src/test/java/net/floodlightcontroller/util/MACAddressTest_40cb78f1.java,False,False,unsupported build tool,0,0,0,,,,,,,,,,0.16,,unknown,/home/cuongpv/ARROW/Java-version/java-17,no project java version detected; using build.java_default,,,
Qwen-2.5-7b-v2,few-shot,False,10459637,MACAddress,,,,,,,,,,,,,,,,,,,,,,,,,,,20260711-041116,repo_shard_00,10459637_34,10459637_34,10459637,/home/cuongpv/ARROW/classes2test/dataset/10459637/10459637_34.json,https://github.com/rizard/geni-openflow-vertical-handover,geni-openflow-vertical-handover,rizard,10459637,repo_sample,/home/cuongpv/ARROW/ARROW/runs/10459637/10459637_34/Qwen-2.5-7b-v2/few-shot,/home/cuongpv/ARROW/ARROW/runs/10459637/10459637_34/reports,Qwen-2.5-7b-v2,ollama/Qwen-2.5-7b-v2,few-shot,TOOL_ERROR,TOOL_ERROR,,INFRASTRUCTURE,INFRASTRUCTURE,TOOL_ERROR,tool_error:unsupported_build_tool,,,,0,0,0,0,{},,EXISTING_PROJECT_FAILURE,,,,,,,,existing_project_failure,,False,False,2026-07-11T05:39:18.033315+00:00,2026-07-11T05:39:18.194160+00:00,,,,,,,,,,/home/cuongpv/ARROW/ARROW/runs/10459637/10459637_34/Qwen-2.5-7b-v2/few-shot/workspace,True,/home/cuongpv/ARROW/ARROW/repos/10459637,False,,unknown,.,MACAddress,network-level/fl-ho-nl/src/main/java/net/floodlightcontroller/util/MACAddress.java,/home/cuongpv/ARROW/ARROW/runs/10459637/10459637_34/Qwen-2.5-7b-v2/few-shot/workspace/network-level/fl-ho-nl/src/test/java/net/floodlightcontroller/util/MACAddressTest_ade090d4.java,False,False,unsupported build tool,0,0,0,,,,,,,,,,0.161,,unknown,/home/cuongpv/ARROW/Java-version/java-17,no project java version detected; using build.java_default,,,
Qwen-2.5-7b-v2,zero-shot,,104691408,FetchDataUseCase,,,,,,,,,,,,,,,,,,,,,,,,,,,20260711-041116,repo_shard_00,104691408_0,104691408_0,104691408,/home/cuongpv/ARROW/classes2test/dataset/104691408/104691408_0.json,https://github.com/techyourchance/thread-poster,thread-poster,techyourchance,104691408,repo_sample,/home/cuongpv/ARROW/ARROW/runs/104691408/104691408_0/Qwen-2.5-7b-v2/zero-shot,/home/cuongpv/ARROW/ARROW/runs/104691408/104691408_0/reports,Qwen-2.5-7b-v2,ollama/Qwen-2.5-7b-v2,zero-shot,,,,,,,,,,,0,0,0,0,{},,FAILED,,,,,,,,,,,,2026-07-11T05:39:18.225362+00:00,2026-07-11T05:49:26.909539+00:00,,,,,,,,,,/home/cuongpv/ARROW/ARROW/runs/104691408/104691408_0/Qwen-2.5-7b-v2/zero-shot/workspace,True,/home/cuongpv/ARROW/ARROW/repos/104691408,False,,gradle,sample,FetchDataUseCase,sample/src/main/java/com/techyourchance/threadposters/FetchDataUseCase.java,/home/cuongpv/ARROW/ARROW/runs/104691408/104691408_0/Qwen-2.5-7b-v2/zero-shot/workspace/sample/src/test/java/com/techyourchance/threadposters/FetchDataUseCaseTest_a05a2fc9.java,,,,,,,,,,,,,,,,608.685,APIConnectionError: litellm.APIConnectionError: OllamaException - litellm.Timeout: Connection timed out after 600.0 seconds.,unknown,/home/cuongpv/ARROW/Java-version/java-17,no project java version detected; using build.java_default,,,
